file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_umc,ck_amc_command,ck_amc_status,ck_amc_mem,ck_amc_time,ck_amc_n,ck_amc_nsuccess,ck_amc_y,ck_amc_yl,ck_amc_yh
cnf/soos/blasted_case38.cnf.gz.no_w.cnf,143,568,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf, done, 536424, 0.356977,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf.unnf, done, 580046, 0.0500064,4096,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf --nb 100000 --alpha 0.01, done, 549838, 0.30439,100000, 100000, 4096, 4095.73, 4096
cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf, done, 670449, 0.188397,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.unnf, done, 583954, 0.0394729,51380224,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf --nb 100000 --alpha 0.01, done, 549695, 0.285816,100000, 100000, 5.13802e+07, 5.13768e+07, 5.13802e+07
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf, done, 536367, 0.209587,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.unnf, done, 584327, 0.0563111,114520227840,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf --nb 100000 --alpha 0.01, done, 550117, 0.301419,100000, 100000, 1.1452e+11, 1.14513e+11, 1.1452e+11
cnf/lagniez/Planning/pddlXpSym/bomb_b20_t5_p_t4.cnf,5700,11225,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b20_t5_p_t4.cnf, done, 555524, 1.06798,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b20_t5_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b20_t5_p_t4.cnf.unnf, done, 593235, 0.353054,17998586564903860449991761346187827001018803736885836297052825112141279575297197339782562067773039865313740672838265009643588987349879619418125613978031306950205637587125181398416327823822078283670907176612926049949377927705679351529627325557910687760839879623837369346848070114719458364668347831470553192413380028936404785839362912214258539974849883826088477631012221158375426967817135138016112918943852067159592100875073339853256117131339064484262527935269106211825671960653502921513279168988784664828718640960357972873677085702042257959641890777038101791561983326547181434495415594156846004898201640628403578837213654835136775382631192049132000195962627724647468714476517390364948746752363485292055805520608487889454067705392372636497327155363618964791654154910538750512830252432955441412645681331437568,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b20_t5_p_t4.cnf --nb 100000 --alpha 0.01, done, 569380, 6.3732,100000, 100000, 1.79986e+805, 1.79974e+805, 1.79986e+805
cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf, done, 536367, 0.280492,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.unnf, done, 585625, 0.155011,254775263232,/capkc/build/appmc --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf --nb 100000 --alpha 0.01, done, 553050, 0.348575,100000, 100000, 2.54775e+11, 2.54758e+11, 2.54775e+11
cnf/lagniez/qif/mixdup.cnf,309,452,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/qif/mixdup.cnf, done, 536637, 0.244144,/d4/d4 -dDNNF /tmp/cnf/lagniez/qif/mixdup.cnf.up -out=/tmp/cnf/lagniez/qif/mixdup.cnf.unnf, done, 579682, 0.0382714,2923003274661805836407369665432566039311865085952,/capkc/build/appmc --cnf /tmp/cnf/lagniez/qif/mixdup.cnf --nb 100000 --alpha 0.01, done, 549834, 0.431186,100000, 100000, 2.923e+48, 2.92281e+48, 2.923e+48
cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t10.cnf,776,2582,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t10.cnf, done, 537784, 9.44273,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t10.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t10.cnf.unnf, done, 585928, 1.65294,8739644651521,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t10.cnf --nb 100000 --alpha 0.01, done, 557522, 0.633396,100000, 100000, 8.73964e+12, 8.73906e+12, 8.73964e+12
cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf,460,720,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf, done, 536662, 6.38321,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf.unnf, done, 590049, 1.35514,2348542582773833227889480596789337027375682548908319870707290971532209025114608443463698998384768703031934976,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf --nb 100000 --alpha 0.01, done, 563441, 1.03986,100000, 100000, 2.34854e+108, 2.34839e+108, 2.34854e+108
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf, done, 536502, 4.4601,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.unnf, done, 605315, 2.5419,109819803450998784,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 100000 --alpha 0.01, done, 601010, 0.973998,100000, 100000, 1.0982e+17, 1.09813e+17, 1.0982e+17
cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf,795,2424,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf, done, 537800, 2.57799,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf.unnf, done, 588185, 0.578157,214422263367705878526372370065293615059127624531968,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t3.cnf --nb 100000 --alpha 0.01, done, 557916, 1.07006,100000, 100000, 2.14422e+50, 2.14408e+50, 2.14422e+50
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf, done, 536367, 0.189722,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.unnf, done, 583983, 0.0400338,330301440,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf --nb 100000 --alpha 0.01, done, 549695, 0.289296,100000, 100000, 3.30301e+08, 3.3028e+08, 3.30301e+08
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf,57,152,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf, done, 536231, 0.190616,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.unnf, done, 579788, 0.0403753,13122,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf --nb 100000 --alpha 0.01, done, 567169, 0.276471,100000, 100000, 13122, 13121.1, 13122
cnf/sundermann/systems_software/cma230/Knüppel2017.cnf,1225,2464,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf, done, 537894, 8.72138,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf.unnf, done, 593846, 3.63371,52312258426754448493793761890686615511881351669810229756460037765755369310788278479549458844064465374001333545175330733800,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf --nb 100000 --alpha 0.01, done, 574324, 2.13102,100000, 100000, 5.23123e+121, 5.23088e+121, 5.23123e+121
cnf/soos/90-15-8-q.cnf.gz.no_w.cnf,1065,1680,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf, done, 536965, 0.42052,/d4/d4 -dDNNF /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.unnf, done, 584847, 0.0763165,7331559403129590068331208687020758653624765228075687047537011123791632385370343464792392772051104864109916034360063928339045596353810784435313926666640532382851295822842678298180301122938618566718730242107326783353838221723324821405531849499257419595776,/capkc/build/appmc --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf --nb 100000 --alpha 0.01, done, 550428, 1.67978,100000, 100000, 7.33156e+252, 7.33107e+252, 7.33156e+252
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf,1920,3040,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf, done, 537804, 2.30855,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.unnf, done, 585879, 0.287199,2506295055763174672750476925289828988785252078744919704453160223659463112905852751384520371831815563560687515467974783243283991289161677444194045756924943903786824730615675974131168974558907928307725162164208945906076055625780005851493811907082889827825185995137951063526148908931692930703766815429584052663777912045312959146145777814937587650041065281103859617824365603273432668032275111170617047130124508612572684431360304947462961144460343411030104211456,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf --nb 100000 --alpha 0.01, done, 551882, 3.73324,100000, 100000, 2.5063e+456, 2.50613e+456, 2.5063e+456
cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf,1275,4032,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf, done, 538943, 13.0677,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.unnf, done, 599797, 3.86259,174658600280016239740483697612234749933289002906194171778420021456273408,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 100000 --alpha 0.01, done, 579194, 1.67408,100000, 100000, 1.74659e+71, 1.74647e+71, 1.74659e+71
cnf/soos/75-17-9-q.cnf.gz.no_w.cnf,1377,2176,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf, done, 537325, 40.7596,/d4/d4 -dDNNF /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.unnf, done, 635699, 14.6978,3316158518186977171087283760642741158699936149735704467159471849921418683482035763477878926564345847729145083728966646356210626353328840324989147544629059746554141479347263264595425816446455256534872353644097455203319930608430165174159005378955830171087831965898486080345430665055936553487340789901656166618033483630075818541056,/capkc/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 100000 --alpha 0.01, done, 654499, 4.00001,100000, 100000, 3.31616e+327, 3.31594e+327, 3.31616e+327
cnf/plazar/Blasted_Real/blasted_case14.cnf,247,649,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf, done, 536502, 0.264081,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.unnf, done, 580468, 0.0996973,562949953421312,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf --nb 100000 --alpha 0.01, done, 550690, 0.471357,100000, 100000, 5.6295e+14, 5.62913e+14, 5.6295e+14
cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf,3540,13425,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf, done, 547926, 74.4785,/d4/d4 -dDNNF /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.unnf, done, 593317, 3.52907,139767338668606357504,/capkc/build/appmc --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf --nb 100000 --alpha 0.01, done, 566751, 1.8025,100000, 100000, 1.39767e+20, 1.39758e+20, 1.39767e+20
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf,4380,6960,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, done, 540786, 102.97,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.unnf, done, 705400, 52.219,3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 100000 --alpha 0.01, done, 846524, 17.1088,100000, 100000, 3.84047e+1047, 3.84022e+1047, 3.84047e+1047
cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf,924,1456,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf, done, 537006, 7.03614,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf.unnf, done, 588959, 1.42584,1541452443403783512891594261220458189816354860454629992873758756573795832819836314981581449918233756281173071969674913415414834220675686660438492692281418397815588955452266251604067909198135232448337528431348706363572224,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf --nb 100000 --alpha 0.01, done, 560271, 1.67709,100000, 100000, 1.54145e+219, 1.54135e+219, 1.54145e+219
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf,1216,1920,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf, done, 537325, 121.783,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.unnf, done, 785874, 56.0739,9745314011399999080353382387875188310876226857595007526867906457212948690766426102465615065882010259225304916231408668183459169865203094046577987296312653419531277699956473029870789655490053648352799593479218378873685597925394874945746363615468965612827738803104277547081828589991914110976,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf --nb 100000 --alpha 0.01, done, 906424, 7.49887,100000, 100000, 9.74531e+288, 9.74467e+288, 9.74531e+288
cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf, done, 536367, 0.18759,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf.unnf, done, 583913, 0.0351067,24576,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf --nb 100000 --alpha 0.01, done, 549560, 0.277654,100000, 100000, 24576, 24574.4, 24576
cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf,1988,6850,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf, done, 542134, 186.034,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.unnf, done, 707473, 60.5644,61038943848419534655526144,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 100000 --alpha 0.01, err, 734142, 4.04544,100000, 0, 0, 1.05137e-51, 4.0496e+21
