file,r1_command,r1_status,r1_mem,r1_time,r1_amc,r2_command,r2_status,r2_mem,r2_time,r2_amc,r3_command,r3_status,r3_mem,r3_time,r3_amc,r4_command,r4_status,r4_mem,r4_time,r4_amc
cnf/lagniez/qif/sum.32.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 5552 /tmp/cnf/lagniez/qif/sum.32.cnf,done,19857,0.431597,680564733841876926926749214863536422912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 3604 /tmp/cnf/lagniez/qif/sum.32.cnf,done,19832,0.408898,680564733841876926926749214863536422912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 14493 /tmp/cnf/lagniez/qif/sum.32.cnf,done,19861,0.43383,680564733841876926926749214863536422912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 20132 /tmp/cnf/lagniez/qif/sum.32.cnf,done,19861,0.423338,680564733841876926926749214863536422912
cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-20.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 12055 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-20.cnf,done,14991,0.0573161,1081344,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 11247 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-20.cnf,done,14991,0.0544293,1081344,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 18593 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-20.cnf,done,14991,0.0534016,1081344,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 731 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-3-UC-20.cnf,done,14991,0.05438,1081344
cnf/sundermann/systems_software/Freetz/Berger2013.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 16810 /tmp/cnf/sundermann/systems_software/Freetz/Berger2013.cnf,timeout err,1363972,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 3856 /tmp/cnf/sundermann/systems_software/Freetz/Berger2013.cnf,timeout err,1350701,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 2157 /tmp/cnf/sundermann/systems_software/Freetz/Berger2013.cnf,timeout err,1374941,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 335 /tmp/cnf/sundermann/systems_software/Freetz/Berger2013.cnf,timeout,1372078,18000,
cnf/soos/or-50-10-7-UC-10.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 22089 /tmp/cnf/soos/or-50-10-7-UC-10.cnf.gz.no_w.cnf,done,14991,0.141752,58823872086016,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 13094 /tmp/cnf/soos/or-50-10-7-UC-10.cnf.gz.no_w.cnf,done,14991,0.139915,58548994179072,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 25845 /tmp/cnf/soos/or-50-10-7-UC-10.cnf.gz.no_w.cnf,done,14991,0.145064,58823872086016,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 23295 /tmp/cnf/soos/or-50-10-7-UC-10.cnf.gz.no_w.cnf,done,14991,0.139657,57724360458240
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-20.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 30745 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-20.cnf,done,14991,0.0863517,704643072,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 22624 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-20.cnf,done,14991,0.083755,704643072,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 19279 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-20.cnf,done,14991,0.0885763,704643072,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 5266 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-9-UC-20.cnf,done,14991,0.0917721,704643072
cnf/sundermann/systems_software/stm3210e_eval/Knüppel2017.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 2409 /tmp/cnf/sundermann/systems_software/stm3210e_eval/Knüppel2017.cnf,timeout err,280354,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 25574 /tmp/cnf/sundermann/systems_software/stm3210e_eval/Knüppel2017.cnf,timeout err,273084,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 6181 /tmp/cnf/sundermann/systems_software/stm3210e_eval/Knüppel2017.cnf,timeout err,262651,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 24738 /tmp/cnf/sundermann/systems_software/stm3210e_eval/Knüppel2017.cnf,timeout err,258437,18000,
cnf/soos/10B-3.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 17691 /tmp/cnf/soos/10B-3.cnf.gz.no_w.cnf,timeout err,279379,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 6231 /tmp/cnf/soos/10B-3.cnf.gz.no_w.cnf,timeout err,275525,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 26062 /tmp/cnf/soos/10B-3.cnf.gz.no_w.cnf,timeout err,275705,18000,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 22302 /tmp/cnf/soos/10B-3.cnf.gz.no_w.cnf,timeout err,275775,18000,
cnf/soos/or-100-20-4-UC-60.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 7436 /tmp/cnf/soos/or-100-20-4-UC-60.cnf.gz.no_w.cnf,done,14991,0.16913,12438225289216,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 28693 /tmp/cnf/soos/or-100-20-4-UC-60.cnf.gz.no_w.cnf,done,14991,0.17371,12816182411264,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 17979 /tmp/cnf/soos/or-100-20-4-UC-60.cnf.gz.no_w.cnf,done,14991,0.180167,12713103196160,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 27365 /tmp/cnf/soos/or-100-20-4-UC-60.cnf.gz.no_w.cnf,done,14991,0.182385,12335146074112
cnf/soos/50-12-10-q.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 14787 /tmp/cnf/soos/50-12-10-q.cnf.gz.no_w.cnf,done,40181,2.3487,882126499326783348375174252681959028419122436068414745107188554505342299066598802697748913824996910314582576013805290257770175457963588729915762635408284844032,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 29040 /tmp/cnf/soos/50-12-10-q.cnf.gz.no_w.cnf,done,40235,2.29,885558898156848653232665203081499725027757153718486397811885786234935070658297630723810193645327637592071224169501030686788736451963447051822049649553842372608,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 3014 /tmp/cnf/soos/50-12-10-q.cnf.gz.no_w.cnf,done,40222,2.27785,858099707516326214372737599885174152158679412517913176174307932398192897924707006515319955082681819372162038923935107254640248499964580476571753536389382144000,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 1982 /tmp/cnf/soos/50-12-10-q.cnf.gz.no_w.cnf,done,40185,2.29766,906153291137240482377610905478743904679565459618916314040069176612491700208490598880177872567312001257003113103675473260900102415962596983259771734427187544064
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 23428 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5.cnf,done,14991,0.243123,1180591620717411303424,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 18376 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5.cnf,done,14991,0.242211,1180591620717411303424,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 10420 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5.cnf,done,14991,0.23897,1180591620717411303424,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 624 /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5.cnf,done,14991,0.236863,1180591620717411303424
cnf/lagniez/random/uf250-1065/uf250-073.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 5867 /tmp/cnf/lagniez/random/uf250-1065/uf250-073.cnf,done,61571,137.743,50197430272,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 2202 /tmp/cnf/lagniez/random/uf250-1065/uf250-073.cnf,done,61571,142.189,49257906176,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 9194 /tmp/cnf/lagniez/random/uf250-1065/uf250-073.cnf,done,61571,142.51,50465865728,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 18652 /tmp/cnf/lagniez/random/uf250-1065/uf250-073.cnf,done,61571,142.63,46573551616
cnf/soos/blasted_case29.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 8334 /tmp/cnf/soos/blasted_case29.cnf.gz.no_w.cnf,done,14991,0.00966521,256,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 839 /tmp/cnf/soos/blasted_case29.cnf.gz.no_w.cnf,done,14991,0.00970671,256,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 26513 /tmp/cnf/soos/blasted_case29.cnf.gz.no_w.cnf,done,14991,0.00962563,256,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 5652 /tmp/cnf/soos/blasted_case29.cnf.gz.no_w.cnf,done,14991,0.00969104,256
cnf/soos/blasted_case19.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 12783 /tmp/cnf/soos/blasted_case19.cnf.gz.no_w.cnf,done,16289,0.360155,73786976294838206464,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 22094 /tmp/cnf/soos/blasted_case19.cnf.gz.no_w.cnf,done,16285,0.362354,73786976294838206464,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 29456 /tmp/cnf/soos/blasted_case19.cnf.gz.no_w.cnf,done,16281,0.357896,73786976294838206464,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 10956 /tmp/cnf/soos/blasted_case19.cnf.gz.no_w.cnf,done,16273,0.361009,73786976294838206464
cnf/lagniez/circuit/iscas/iscas99/b03.bench.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 14331 /tmp/cnf/lagniez/circuit/iscas/iscas99/b03.bench.cnf,done,14991,0.109932,17179869184,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 31486 /tmp/cnf/lagniez/circuit/iscas/iscas99/b03.bench.cnf,done,14991,0.107726,17179869184,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 9614 /tmp/cnf/lagniez/circuit/iscas/iscas99/b03.bench.cnf,done,14991,0.107715,17179869184,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 29769 /tmp/cnf/lagniez/circuit/iscas/iscas99/b03.bench.cnf,done,14991,0.108388,17179869184
cnf/soos/prod-32.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 5234 /tmp/cnf/soos/prod-32.cnf.gz.no_w.cnf,done,689496,302.764,386051661123868214325895970762095083331216144111904370034983364157543830047598546775742309000849007597326427200921653578548066591998660043462778854257084865420374725869305346230443778499781067545394454342790117394565596548890481374012190543459242928201313126587598361115137891035519604744312911050121319319358268243968,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 27743 /tmp/cnf/soos/prod-32.cnf.gz.no_w.cnf,done,692350,324.193,386051661123868214325895970762095083331216144111904370034983364157543830047598546775742309000849007597326427200921653578548066591998660043462778854257084865420374725869305346230443778499781067545394454342790117394565596548890481374012190543459242928201313126587598361115137891035519604744312911050121319319358268243968,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 31970 /tmp/cnf/soos/prod-32.cnf.gz.no_w.cnf,done,687427,312.164,386051661123868214325895970762095083331216144111904370034983364157543830047598546775742309000849007597326427200921653578548066591998660043462778854257084865420374725869305346230443778499781067545394454342790117394565596548890481374012190543459242928201313126587598361115137891035519604744312911050121319319358268243968,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 11844 /tmp/cnf/soos/prod-32.cnf.gz.no_w.cnf,done,696545,323.168,386051661123868214325895970762095083331216144111904370034983364157543830047598546775742309000849007597326427200921653578548066591998660043462778854257084865420374725869305346230443778499781067545394454342790117394565596548890481374012190543459242928201313126587598361115137891035519604744312911050121319319358268243968
cnf/soos/s38584_3_2.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 9006 /tmp/cnf/soos/s38584_3_2.cnf.gz.no_w.cnf,done,335994,63.4028,253207991137578740162365629143759461224905750032235986319484842917316450951917768171850256783062098760976260886253644725326831105324270361551255174537493360712802795753577547235967355412134326923601215492635538222448425540258550967150979412420099379339288911641712796643427887205283670663567700850959951460360581717034309953302431416266904515507876760749280001195321772156849712009471218344509723232478235773678090395027035196015680916815872,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 4773 /tmp/cnf/soos/s38584_3_2.cnf.gz.no_w.cnf,done,332779,63.817,255201754847323454651833075042529220762109732315954379912551652704066974187759640362179786364031091664605995223940681297967199854185091388020162695596843702135738250838251386190581271596481841308826421913837392854121247788607043494451380825116320634294716383386923133624872201277766219251469808731676171550599641415593635228525285206946171480196915160440219213803158951465171363285136346048009799793363891173470831264279216575511867380727808,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 4016 /tmp/cnf/soos/s38584_3_2.cnf.gz.no_w.cnf,done,335036,63.4588,253207991137578740162365629143759461224905750032235986319484842917316450951917768171850256783062098760976260886253644725326831105324270361551255174537493360712802795753577547235967355412134326923601215492635538222448425540258550967150979412420099379339288911641712796643427887205283670663567700850959951460360581717034309953302431416266904515507876760749280001195321772156849712009471218344509723232478235773678090395027035196015680916815872,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 112 /tmp/cnf/soos/s38584_3_2.cnf.gz.no_w.cnf,done,333934,63.6775,255201754847323454651833075042529220762109732315954379912551652704066974187759640362179786364031091664605995223940681297967199854185091388020162695596843702135738250838251386190581271596481841308826421913837392854121247788607043494451380825116320634294716383386923133624872201277766219251469808731676171550599641415593635228525285206946171480196915160440219213803158951465171363285136346048009799793363891173470831264279216575511867380727808
cnf/plazar/V3/s344_3_2.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 5808 /tmp/cnf/plazar/V3/s344_3_2.cnf,done,14991,0.00223123,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 17047 /tmp/cnf/plazar/V3/s344_3_2.cnf,done,14991,0.00219304,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 2038 /tmp/cnf/plazar/V3/s344_3_2.cnf,done,14991,0.00221165,,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 8467 /tmp/cnf/plazar/V3/s344_3_2.cnf,done,14991,0.00221678,
cnf/soos/s344_3_2.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 24007 /tmp/cnf/soos/s344_3_2.cnf.gz.no_w.cnf,done,14991,0.0799115,8388608,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 14853 /tmp/cnf/soos/s344_3_2.cnf.gz.no_w.cnf,done,14991,0.0811415,8388608,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 15989 /tmp/cnf/soos/s344_3_2.cnf.gz.no_w.cnf,done,14991,0.0817385,8388608,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 4479 /tmp/cnf/soos/s344_3_2.cnf.gz.no_w.cnf,done,14991,0.0811814,8388608
cnf/soos/90-14-5-q.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 25603 /tmp/cnf/soos/90-14-5-q.cnf.gz.no_w.cnf,done,21413,0.595669,642573488651381520301896836165701457188345177208415589112531884659187170384921143044988890226453700482635940098730635940139382978271157315231432489860799260545288563784641461028733664932421798788706508553289497632047104,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 25256 /tmp/cnf/soos/90-14-5-q.cnf.gz.no_w.cnf,done,21413,0.564439,617753053467422577457617559232262345108108668217532583524494172376214275391512171854409920217706561837383908077749624251464471189410898019793308488106519460781736645011844151375263265857778896689571922385995053517504512,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 31790 /tmp/cnf/soos/90-14-5-q.cnf.gz.no_w.cnf,done,21426,0.588575,642573488651381520301896836165701457188345177208415589112531884659187170384921143044988890226453700482635940098730635940139382978271157315231432489860799260545288563784641461028733664932421798788706508553289497632047104,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 6591 /tmp/cnf/soos/90-14-5-q.cnf.gz.no_w.cnf,done,21422,0.586461,667393923835340463146176113099140569268581686199298594700569596942160065378330114235567860235200839127887972119711647628814294767131416610669556491615079060308840482557438770682204064007064700887841094720583941746589696
cnf/soos/or-100-10-7-UC-30.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 31058 /tmp/cnf/soos/or-100-10-7-UC-30.cnf.gz.no_w.cnf,done,14991,0.153522,6948913487544320,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 4144 /tmp/cnf/soos/or-100-10-7-UC-30.cnf.gz.no_w.cnf,done,14991,0.161113,6737807255011328,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 13098 /tmp/cnf/soos/or-100-10-7-UC-30.cnf.gz.no_w.cnf,done,14991,0.155511,6667438510833664,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 14139 /tmp/cnf/soos/or-100-10-7-UC-30.cnf.gz.no_w.cnf,done,14991,0.16838,6931321301499904
cnf/soos/50-18-9-q.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 20256 /tmp/cnf/soos/50-18-9-q.cnf.gz.no_w.cnf,done,78385,7.48863,288878149031346317441449898160257412877284850718137687733941608447907569136952074473685387937869189635198874764717730462032051659502325938415065637190274360294298936196722436702632545714774613145685561736644425856792952532413289969597317046868752429592884481005276043578633887316205342129133560643864353563366693172874147849857285760520135776376839133731571820937609216,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 16270 /tmp/cnf/soos/50-18-9-q.cnf.gz.no_w.cnf,done,78180,7.5492,291135009570653710546461225489634423915388638614373138419363027263906847020834512555511055031133792679223865973817087731266677063092187859808933337480823378734098146635759330739371862478171289810886230187711960433799147474072768797484796086297414557949078891013129762669091964560863196364517416586394543825580495463287227129934295805524199337129783189463849725788684288,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 25851 /tmp/cnf/soos/50-18-9-q.cnf.gz.no_w.cnf,done,78274,7.45872,291135009570653710546461225489634423915388638614373138419363027263906847020834512555511055031133792679223865973817087731266677063092187859808933337480823378734098146635759330739371862478171289810886230187711960433799147474072768797484796086297414557949078891013129762669091964560863196364517416586394543825580495463287227129934295805524199337129783189463849725788684288,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 28232 /tmp/cnf/soos/50-18-9-q.cnf.gz.no_w.cnf,done,78188,7.43511,288878149031346317441449898160257412877284850718137687733941608447907569136952074473685387937869189635198874764717730462032051659502325938415065637190274360294298936196722436702632545714774613145685561736644425856792952532413289969597317046868752429592884481005276043578633887316205342129133560643864353563366693172874147849857285760520135776376839133731571820937609216
cnf/lagniez/BayesianNetwork/Ratio_90/90-12-8-q.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 21405 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-12-8-q.cnf,done,15839,0.211232,1757388200993436087035366604564836663620975436836686184804982645551499054949799949343375268009332366074187855716219099657503228927927460816018951242525454630912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 2650 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-12-8-q.cnf,done,15839,0.21302,1757388200993436087035366604564836663620975436836686184804982645551499054949799949343375268009332366074187855716219099657503228927927460816018951242525454630912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 10581 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-12-8-q.cnf,done,15851,0.214469,1757388200993436087035366604564836663620975436836686184804982645551499054949799949343375268009332366074187855716219099657503228927927460816018951242525454630912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 22448 /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-12-8-q.cnf,done,15839,0.217474,1757388200993436087035366604564836663620975436836686184804982645551499054949799949343375268009332366074187855716219099657503228927927460816018951242525454630912
cnf/soos/or-100-10-4-UC-10.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 20756 /tmp/cnf/soos/or-100-10-4-UC-10.cnf.gz.no_w.cnf,done,15134,0.258565,264452523040700131966976,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 18094 /tmp/cnf/soos/or-100-10-4-UC-10.cnf.gz.no_w.cnf,done,15134,0.255796,264452523040700131966976,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 22075 /tmp/cnf/soos/or-100-10-4-UC-10.cnf.gz.no_w.cnf,done,15134,0.251437,264452523040700131966976,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 22184 /tmp/cnf/soos/or-100-10-4-UC-10.cnf.gz.no_w.cnf,done,15122,0.256838,264452523040700131966976
cnf/soos/90-10-3-q.cnf.gz.no_w.cnf,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 14442 /tmp/cnf/soos/90-10-3-q.cnf.gz.no_w.cnf,done,14991,0.110902,1921951840199679926729867910263148856387521460923019581692099447406241370162150269162675547506285325332774912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 31714 /tmp/cnf/soos/90-10-3-q.cnf.gz.no_w.cnf,done,14991,0.116101,1921951840199679926729867910263148856387521460923019581692099447406241370162150269162675547506285325332774912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 10138 /tmp/cnf/soos/90-10-3-q.cnf.gz.no_w.cnf,done,14991,0.117278,1921951840199679926729867910263148856387521460923019581692099447406241370162150269162675547506285325332774912,/home/users/ozeyen/approxmc -d 0.2 -e 0.2 -s 13808 /tmp/cnf/soos/90-10-3-q.cnf.gz.no_w.cnf,done,14991,0.116244,1926538837431660069753089552053753030269114590901356143939574625085015215914327238778815584612505576705884160
