file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_umc,ck_amc_command,ck_amc_status,ck_amc_mem,ck_amc_time,ck_amc_n,ck_amc_nsuccess,ck_amc_y,ck_amc_yl,ck_amc_yh
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-40.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-40.cnf, done, 536367, 0.19363,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-40.cnf.unnf, done, 583950, 0.0414752,4718592,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-6-UC-40.cnf --nb 1000000 --alpha 0.01, done, 549699, 2.72645,1000000, 1000000, 4.71859e+06, 4.71856e+06, 4.71859e+06
cnf/soos/blasted_case58.cnf.gz.no_w.cnf,96,299,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case58.cnf.gz.no_w.cnf, done, 536231, 0.201136,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case58.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case58.cnf.gz.no_w.cnf.unnf, done, 579801, 0.0404229,35328,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case58.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 549560, 2.84516,1000000, 1000000, 35328, 35327.8, 35328
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-60.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-60.cnf, done, 536485, 0.200341,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-60.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-60.cnf.unnf, done, 583954, 0.0399417,32768,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-9-UC-60.cnf --nb 1000000 --alpha 0.01, done, 743817, 2.73235,1000000, 1000000, 32768, 32767.8, 32768
cnf/soos/or-50-20-8-UC-10.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-20-8-UC-10.cnf.gz.no_w.cnf, done, 536231, 0.384228,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-8-UC-10.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-20-8-UC-10.cnf.gz.no_w.cnf.unnf, done, 585113, 0.126574,15032385536,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-20-8-UC-10.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 551583, 2.65975,1000000, 1000000, 1.50324e+10, 1.50323e+10, 1.50324e+10
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-50.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-50.cnf, done, 536485, 0.200879,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-50.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-50.cnf.unnf, done, 583958, 0.0404004,28672,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-5-8-UC-50.cnf --nb 1000000 --alpha 0.01, done, 549707, 2.74306,1000000, 1000000, 28672, 28671.8, 28672
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-30.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-30.cnf, done, 536502, 4.23001,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-30.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-30.cnf.unnf, done, 615710, 3.53221,292990695034060800,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-30.cnf --nb 1000000 --alpha 0.01, done, 619737, 5.01383,1000000, 1000000, 2.92991e+17, 2.92989e+17, 2.92991e+17
cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-20.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-20.cnf, done, 668536, 0.204525,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-20.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-20.cnf.unnf, done, 584318, 0.0562649,110100480,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-7-UC-20.cnf --nb 1000000 --alpha 0.01, done, 550100, 2.6214,1000000, 1000000, 1.101e+08, 1.101e+08, 1.101e+08
cnf/lagniez/BayesianNetwork/sat-grid-pbl-0020.cnf,420,781,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/sat-grid-pbl-0020.cnf, done, 536788, 8.37599,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/sat-grid-pbl-0020.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/sat-grid-pbl-0020.cnf.unnf, done, 582569, 0.595776,505529009203800755681036389586231130590495376930061598744188591803177007627164988944437560726719,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/sat-grid-pbl-0020.cnf --nb 1000000 --alpha 0.01, done, 554160, 14.7413,1000000, 1000000, 5.05529e+95, 5.05526e+95, 5.05529e+95
cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t2.cnf,368,949,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t2.cnf, done, 536649, 1.01669,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t2.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t2.cnf.unnf, done, 585691, 0.319486,5783385614313398221707241586688,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p02_p_t2.cnf --nb 1000000 --alpha 0.01, done, 552198, 4.96931,1000000, 1000000, 5.78339e+30, 5.78335e+30, 5.78339e+30
cnf/lagniez/BayesianNetwork/Ratio_90/90-19-6-q.cnf,1729,2736,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-19-6-q.cnf, done, 537661, 1.57702,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-19-6-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-19-6-q.cnf.unnf, done, 586072, 0.285855,8455384868399713349591631935973019669857983645203632075307020857894340817849815311593296364634815653114017159903392678406462021708030817554517259614811427536367301227668059480837368147225338545532375943990810382558540459208767721817690263786505116112405256184138598773536161849985003625951826802322902194527442065928715101962815039514973362502213020209469311733705320208159950723265689602038962009278996268711936,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-19-6-q.cnf --nb 1000000 --alpha 0.01, done, 552255, 32.1909,1000000, 1000000, 8.45538e+411, 8.45533e+411, 8.45538e+411
cnf/plazar/V3/s298_3_2.cnf,205,510,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/V3/s298_3_2.cnf, done, 536403, 0.244331,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s298_3_2.cnf.up -out=/tmp/cnf/plazar/V3/s298_3_2.cnf.unnf, done, 580059, 0.0445493,32768,/capkc/build/appmc --cnf /tmp/cnf/plazar/V3/s298_3_2.cnf --nb 1000000 --alpha 0.01, done, 549699, 2.8131,1000000, 1000000, 32768, 32767.8, 32768
cnf/soos/or-50-20-6-UC-40.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-20-6-UC-40.cnf.gz.no_w.cnf, done, 670449, 0.188926,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-6-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-20-6-UC-40.cnf.gz.no_w.cnf.unnf, done, 583938, 0.0403556,9035776,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-20-6-UC-40.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 616669, 2.7238,1000000, 1000000, 9.03578e+06, 9.03572e+06, 9.03578e+06
cnf/soos/or-50-10-3.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-10-3.cnf.gz.no_w.cnf, done, 536371, 31.9444,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-3.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-10-3.cnf.gz.no_w.cnf.unnf, done, 649416, 6.22646,1125899906842624,/capkc/build/appmc --cnf /tmp/cnf/soos/or-50-10-3.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 677842, 4.8714,1000000, 1000000, 1.1259e+15, 1.12589e+15, 1.1259e+15
cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t5.cnf,1340,2610,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t5.cnf, done, 538529, 0.305893,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t5.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t5.cnf.unnf, done, 585826, 0.060562,3957286423569672544968040336314355040562101585619389438625008897486355601704509874725062416979888719833562742816258229429621840548908019359480738481630290686665708354379186176,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b5_t5_p_t5.cnf --nb 1000000 --alpha 0.01, done, 551796, 13.9818,1000000, 1000000, 3.95729e+174, 3.95726e+174, 3.95729e+174
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-50.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-50.cnf, done, 536502, 0.236589,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-50.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-50.cnf.unnf, done, 584388, 0.0636435,11157721055232,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-8-UC-50.cnf --nb 1000000 --alpha 0.01, done, 550428, 2.89147,1000000, 1000000, 1.11577e+13, 1.11576e+13, 1.11577e+13
cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t8.cnf,624,2066,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t8.cnf, done, 537587, 3.50512,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t8.cnf.unnf, done, 585596, 0.747653,121196585689,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d8_g4_p_t8.cnf --nb 1000000 --alpha 0.01, done, 618758, 3.98339,1000000, 1000000, 1.21197e+11, 1.21196e+11, 1.21197e+11
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-40.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-40.cnf, done, 536367, 0.187444,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-40.cnf.unnf, done, 583950, 0.0404051,688128,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-4-UC-40.cnf --nb 1000000 --alpha 0.01, done, 549560, 2.83079,1000000, 1000000, 688128, 688123, 688128
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-60.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-60.cnf, done, 536502, 0.231628,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-60.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-60.cnf.unnf, done, 584306, 0.0616723,12653986185216,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-4-UC-60.cnf --nb 1000000 --alpha 0.01, done, 550277, 2.93187,1000000, 1000000, 1.2654e+13, 1.26539e+13, 1.2654e+13
cnf/lagniez/BayesianNetwork/Ratio_75/75-17-5-q.cnf,1377,2176,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-17-5-q.cnf, done, 537346, 47.3188,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-17-5-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-17-5-q.cnf.unnf, done, 597266, 2.94612,5958722337367224604297463007404925519538947769056343964427175980327549196881783012499313696170308945138307572325486942671315969228637759958964874494255341732089472970702113678569905763927224289086098760454237614818465500312022953047316962790311257338673448063723842175620695726272385994547565481854538424391778915897792486440960,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-17-5-q.cnf --nb 1000000 --alpha 0.01, done, 579678, 27.2442,1000000, 1000000, 5.95872e+327, 5.95868e+327, 5.95872e+327
cnf/soos/or-100-20-4-UC-20.cnf.gz.no_w.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-100-20-4-UC-20.cnf.gz.no_w.cnf, done, 536645, 81.1029,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-4-UC-20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-20-4-UC-20.cnf.gz.no_w.cnf.unnf, done, 721686, 16.8809,74778301201121280000,/capkc/build/appmc --cnf /tmp/cnf/soos/or-100-20-4-UC-20.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 820404, 7.96258,1000000, 1000000, 7.47783e+19, 7.47778e+19, 7.47783e+19
cnf/soos/90-20-7-q.cnf.gz.no_w.cnf,1920,3040,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-20-7-q.cnf.gz.no_w.cnf, done, 873078, 2.86523,/d4/d4 -dDNNF /tmp/cnf/soos/90-20-7-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-20-7-q.cnf.gz.no_w.cnf.unnf, done, 586317, 0.459769,55167673345665723920748518509559191427126157713600668747551155984464814565852429214532890871597581092760820761433899035366724021426276206778784476956728545794415588517340665239809770460152011863941472087189967805273376751508436564089844981127155486259410453216757980597598419691809480935938892302729473961724143274899786192544271057393556788255628500088140128945500769427718657635074960261647187237142803335120990857666915230084057082925443259892051805732864,/capkc/build/appmc --cnf /tmp/cnf/soos/90-20-7-q.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 687120, 37.7765,1000000, 1000000, 5.51677e+457, 5.51673e+457, 5.51677e+457
cnf/soos/90-26-4-q.cnf.gz.no_w.cnf,3276,5200,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-26-4-q.cnf.gz.no_w.cnf, done, 539320, 26.5899,/d4/d4 -dDNNF /tmp/cnf/soos/90-26-4-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-26-4-q.cnf.gz.no_w.cnf.unnf, done, 587722, 1.30126,145689476832603061714804583424565261052359297615548886074590377983634200033861244792854823461968579045635410500558379976263258065507437457281616316158957260949660035210738741803480807245825240510843911363588340544351108015912055847828203397862165915189907372600396717646188435280721929199463597721913435374734005247301622890177073823853897247100214038775965909753008633667096239120513763215215419980932689005294171279115430205133067296394380176068168423509958754672692002536353685589532768466257164489215226696091063601079714092471321665263644451054946312134867958531748648243556252298460709745004139143488406596298294665484549455193565582711960111374826650311301921971542136723407129990881000634056129230472477423670601999184283891488635742545919965039863175811595513457107277971456,/capkc/build/appmc --cnf /tmp/cnf/soos/90-26-4-q.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 622649, 86.795,1000000, 1000000, 1.45689e+782, 1.45689e+782, 1.45689e+782
cnf/soos/50-12-1-q.cnf.gz.no_w.cnf,672,1056,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/50-12-1-q.cnf.gz.no_w.cnf, done, 536829, 34.4129,/d4/d4 -dDNNF /tmp/cnf/soos/50-12-1-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/50-12-1-q.cnf.gz.no_w.cnf.unnf, done, 683900, 18.7732,659020575372538532638262476711813748857865788813757319301868492081812145606174981003765725503499637277820445893582162371563710847972797806007106715947045486592,/capkc/build/appmc --cnf /tmp/cnf/soos/50-12-1-q.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 753643, 15.2648,1000000, 1000000, 6.59021e+158, 6.59016e+158, 6.59021e+158
cnf/sundermann/systems_software/BusyBox/Oh2020-1_28_0.cnf,998,962,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/BusyBox/Oh2020-1_28_0.cnf, done, 537501, 0.312013,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/BusyBox/Oh2020-1_28_0.cnf.up -out=/tmp/cnf/sundermann/systems_software/BusyBox/Oh2020-1_28_0.cnf.unnf, done, 585355, 0.0858953,131015637986869066594955808134501079028008039381985671612410564630862006108883152140836568227782153439006643161483440812593354976024587487374556603949573514223359777319658981065823636430801458215710142246414031293804813368688640000000000000000000000,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/BusyBox/Oh2020-1_28_0.cnf --nb 1000000 --alpha 0.01, done, 559132, 24.8242,1000000, 1000000, 1.31016e+248, 1.31015e+248, 1.31016e+248
cnf/lagniez/BayesianNetwork/Ratio_50/50-14-9-q.cnf,924,1456,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-9-q.cnf, done, 763412, 113.276,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-9-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-9-q.cnf.unnf, done, 837677, 63.1192,4236020938062326245423663263306941795027030867777366287025102896294040745541797749858810881492844995456346798247425994867184945298817586421439829632730419159646194137224074180858948108739055291585636039218251795548602368,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-9-q.cnf --nb 1000000 --alpha 0.01, done, 1150189, 28.3417,1000000, 334300, 1.4161e+219, 1.41096e+219, 1.42125e+219
cnf/soos/or-70-10-8.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-10-8.cnf.gz.no_w.cnf, done, 536707, 146.831,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-10-8.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-10-8.cnf.gz.no_w.cnf.unnf, done, 1063460, 44.8321,4335251586473444582375424,/capkc/build/appmc --cnf /tmp/cnf/soos/or-70-10-8.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 1502953, 17.2505,1000000, 315, 1.3656e+21, 1.1813e+21, 1.57866e+21
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-60.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-60.cnf, done, 1005830, 0.19027,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-60.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-60.cnf.unnf, done, 583962, 0.0383308,17326080,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-9-UC-60.cnf --nb 1000000 --alpha 0.01, done, 549695, 2.73459,1000000, 1000000, 1.73261e+07, 1.7326e+07, 1.73261e+07
cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t2.cnf,432,1384,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t2.cnf, done, 635707, 0.437628,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t2.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t2.cnf.unnf, done, 580870, 0.106081,370469430244,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d20_g10_corners_p_t2.cnf --nb 1000000 --alpha 0.01, done, 550670, 4.22132,1000000, 1000000, 3.70469e+11, 3.70467e+11, 3.70469e+11
cnf/lagniez/BayesianNetwork/Ratio_50/50-10-10-q.cnf,460,720,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-10-q.cnf, done, 536653, 3.04942,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-10-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-10-q.cnf.unnf, done, 588820, 0.834207,2935678228467291534861850745986671284219603186135399838384113714415261281393260554329623747980960878789918720,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-10-q.cnf --nb 1000000 --alpha 0.01, done, 559529, 8.1453,1000000, 1000000, 2.93568e+108, 2.93566e+108, 2.93568e+108
cnf/soos/blasted_case51.cnf.gz.no_w.cnf,132,395,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case51.cnf.gz.no_w.cnf, done, 536367, 0.190926,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case51.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case51.cnf.gz.no_w.cnf.unnf, done, 579936, 0.0413899,262144,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case51.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, done, 549695, 2.79183,1000000, 1000000, 262144, 262142, 262144
cnf/sundermann/systems_software/mpc50/Knüppel2017.cnf,1226,2453,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/mpc50/Knüppel2017.cnf, done, 537894, 9.3896,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/mpc50/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/mpc50/Knüppel2017.cnf.unnf, done, 589418, 1.74067,258102354657768146323872077794433747741384354084750027231640004049046131653069287395443854944576039389472390326473783541200,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/mpc50/Knüppel2017.cnf --nb 1000000 --alpha 0.01, done, 562999, 18.2769,1000000, 1000000, 2.58102e+122, 2.58101e+122, 2.58102e+122
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7.cnf, done, 536801, 183.331,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7.cnf.unnf, done, 1212383, 64.2286,201209273549502011915264,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-10-7.cnf --nb 1000000 --alpha 0.01, done, 1746636, 20.2455,1000000, 5622, 1.1312e+21, 1.0931e+21, 1.17062e+21
cnf/plazar/Blasted_Real/blasted_case_0_ptb_1.cnf,1507,4621,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_1.cnf, done, 539570, 172.625,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_1.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_1.cnf.unnf, done, 733040, 35.9905,4224427120027907777434509363174586233802523535841689600,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case_0_ptb_1.cnf --nb 1000000 --alpha 0.01, err, 804732, 19.6523,1000000, 0, 0, 7.36112e-23, 2.80285e+49
cnf/soos/blasted_case_1_b14_even.cnf.gz.no_w.cnf,1304,4057,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case_1_b14_even.cnf.gz.no_w.cnf, done, 538664, 183.417,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case_1_b14_even.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case_1_b14_even.cnf.gz.no_w.cnf.unnf, done, 827920, 68.8996,1612434235295130979172026100432575345459200,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case_1_b14_even.cnf.gz.no_w.cnf --nb 1000000 --alpha 0.01, err, 1007443, 20.9275,1000000, 0, 0, 2.80969e-35, 1.06983e+37
